Year,Team,Finish,TourneyWins,Weekend,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2012,2012 Creighton,G.Second Round,2,1,8,68.1641,65.4893,116.334,119.641,101.565,102.559,17.0818,57.8036,17.8177,30.8913,38.0362,49.6582,15.3746,26.0263,29.2969,54.69,42.3929,72.6902,5.7869,47.6359,36.1331,67.5,8.744,34.9871,30.8105,63.1795,51.052,0.0712,0.0944
2012,2012 Davidson,H. First Round,1,1,13,69.0277,66.7002,111.513,111.768,97.34,101.075,10.6934,50.9245,17.1385,34.9178,36.6614,47.241,17.4559,27.0424,41.723,51.1548,33.7017,76.6571,8.7461,45.8978,33.8843,66.9366,9.8375,38.2462,27.2523,51.3064,43.9894,0.078,0.0884
2012,2012 Detroit,H. First Round,1,1,15,67.5756,66.4169,104.586,108.41,99.9443,102.907,5.50243,48.0193,19.2442,35.0152,43.2548,50.9239,22.3565,32.2788,38.9138,49.6674,29.1262,73.6386,12.906,48.6325,36.8506,70.2158,6.7997,27.5696,34.4905,51.5815,55.6533,0.1096,0.0877
2012,2012 Duke,H. First Round,1,1,2,68.7049,65.6315,111.949,117.909,99.0275,97.043,20.8659,52.7937,17.622,35.0191,45.1175,47.1192,18.6913,32.0341,32.9158,51.0204,37.0771,70.1389,8.9828,46.9617,31.7427,68.9498,7.568,38.5901,24.1483,48.3982,43.9815,0.0898,0.083
2012,2012 Florida,D. Elite Eight,4,2,7,66.0152,63.4917,114.131,120.271,99.5265,99.98,20.2909,54.8456,16.8515,33.6546,33.2542,47.7756,19.1942,30.2632,29.8839,53.0875,38.0192,71.2857,8.8842,46.1265,34.1906,69.2557,9.3482,44.6081,31.9632,56.4549,51.5429,0.0958,0.0777
2012,2012 Florida St.,G.Second Round,2,1,3,68.4428,66.0495,101.246,107.767,91.0453,89.7815,17.9858,51.222,23.5961,35.2967,34.7894,43.7405,22.0926,32.9344,34.3003,50.3811,35.3519,70.7025,17.04,42.24,30.9091,71.5134,8.689,31.7733,36.3868,48.6887,49.3992,0.1107,0.1123
2012,2012 Georgetown,G.Second Round,2,1,3,64.3565,61.6397,104.701,109.993,90.4593,89.6577,20.3352,51.3938,19.5531,35.1351,38.8493,43.0823,20.1354,30.3293,36.2522,51.3237,34.3689,69.771,13.3159,43.8642,27.6596,67.9549,7.4295,30.5457,32.9247,55.527,55.7576,0.0941,0.1024
2012,2012 Gonzaga,G.Second Round,2,1,7,67.572,64.3904,109.509,111.604,93.4641,94.5893,17.0149,53.5694,19.6889,34.0509,46.2291,46.5241,19.4167,28.2845,27.4866,51.8771,38.0531,71.6065,8.5297,46.5475,30.9859,67.3152,7.0819,32.5273,34.1711,55.2855,48.3787,0.1012,0.1048
2012,2012 Harvard,H. First Round,1,1,12,61.5334,59.748,105.296,108.398,88.9122,93.6424,14.756,52.5489,20.4847,30.7279,42.0391,45.4425,20.0489,26.7984,30.1849,52.0856,35.6137,75.0831,11.6047,43.3364,34.0633,65.4267,10.0535,34.7067,27.1466,58.4337,47.5728,0.0948,0.0899
2012,2012 Indiana,F.Sweet 16,3,2,4,67.772,66.0427,113.78,119.547,97.2707,97.0081,22.5388,55.1608,19.1443,35.2055,44.5021,48.1137,20.2217,30.9888,34.3058,51.539,43.1262,76.3403,8.4559,46.1765,34.8726,70.2346,10.3794,27.5415,31.5895,51.3172,44.392,0.0966,0.0999
2012,2012 Iona,H. First Round,1,1,14,71.6885,69.0723,114.896,115.979,99.9349,103.63,12.3492,56.4683,17.3933,32.138,30.3492,51.1468,22.3389,32.2814,28.7971,55.7008,38.7195,71.3128,5.4911,50.116,35.426,69.5575,7.6253,32.2676,34.0979,62.3898,53.5593,0.101,0.0759
2012,2012 Iowa St.,G.Second Round,2,1,8,68.0371,65.1229,107.615,112.844,98.1541,96.3879,16.4561,52.6218,18.2724,32.4902,38.7182,48.6083,17.3566,26.6667,26.4676,50.2722,37.2774,68.8098,7.1322,49.8514,30.6349,69.7897,9.8911,41.6314,31.8826,57.1429,51.8519,0.0855,0.0842
2012,2012 Kansas,B. Runner Up,6,3,2,68.0938,65.9779,109.926,116.066,90.4833,89.1479,26.918,52.2822,19.1779,34.6199,39.7879,43.3824,20.2771,28.9428,33.1342,52.4902,34.5257,69.1773,14.9798,39.8111,34.0058,71.9834,8.9777,29.645,31.8934,57.3803,52.7845,0.108,0.0959
2012,2012 Kansas St.,G.Second Round,2,1,8,68.0309,65.8239,103.96,109.953,92.851,91.6575,18.2953,48.8643,21.2204,40.5558,43.2126,46,23.494,33.0691,41.7714,48.2732,33.5165,67.0839,12.8013,44.7215,32.5411,68.9466,8.2118,29.5295,31.2571,57.6355,52.095,0.0892,0.107
2012,2012 Kentucky,A. Champion,7,4,1,66.7066,64.0843,115.593,120.566,89.0214,88.8382,31.7277,53.7589,16.9823,37.4614,41.726,41.9714,17.5834,30.7568,25.8092,52.6921,37.8151,72.2814,20.2367,39.645,31.7852,69.3811,8.046,26.468,28.9617,48.4489,47.2441,0.0909,0.0819
2012,2012 Lamar,H. First Round,1,1,16,69.1534,65.5439,104.793,107.54,94.6232,100.064,7.476,46.2327,17.4777,37.5101,41.0046,46.9169,20.1325,30.5184,34.2091,45.288,33.0969,72.375,10.2601,45.448,34.0956,67.2414,8.3115,21.6812,25.7909,48.5577,50.4414,0.1133,0.0752
2012,2012 Lehigh,G.Second Round,2,1,15,69.1359,67.0402,108.789,108.606,93.7116,99.6982,8.90823,50.3561,16.5084,31.0491,38.0468,47.1958,21.2984,29.8734,33.6508,49.3641,34.7458,76.6043,7.7586,45.9248,33.2248,70.5975,10.4928,36.0122,32.4868,49.827,55.443,0.1125,0.0804
2012,2012 LIU Brooklyn,H. First Round,1,1,16,75.8136,72.7955,107.715,108.1,101.559,107.557,0.542871,53.2216,21.4706,34.2003,49.6907,49.438,18.4929,34.4853,22.0493,52.099,37.1287,73.029,6.7422,49.5227,32.81,69.6078,9.8201,31.2371,27.54,54.3478,51.1068,0.0807,0.1144
2012,2012 Long Beach St.,H. First Round,1,1,12,67.964,65.5618,108.674,111.581,94.6276,95.9447,15.6363,52.3473,19.067,34.2118,42.5339,47.7323,21.7383,31.2251,27.9314,51.8644,35.5442,67.0213,7.0789,46.0537,34.1969,69.703,8.0508,33.2579,32.0243,54.933,53.4031,0.0999,0.0847
2012,2012 Louisville,C. Final Four,5,3,4,68.2541,65.9921,99.3696,105.207,88.5398,86.3916,18.8157,47.3257,20.7909,35.5799,36.2122,43.2602,23.0683,33.4673,34.3036,47.1576,31.7872,68.7651,12.7561,42.234,30.2778,66.3185,9.3023,32.135,32.2436,55.244,52.8588,0.1297,0.1043
2012,2012 Loyola MD,H. First Round,1,1,15,65.8117,62.6291,102.811,103.745,96.8025,100.068,3.6774,47.1815,20.6589,37.9032,42.9538,47.7378,22.0485,33.485,39.9072,45.7785,33.9545,71.916,11.615,45.4256,35.9743,68.8953,9.9148,27.2266,27.0882,52.053,50.203,0.1181,0.094
2012,2012 Marquette,F.Sweet 16,3,2,3,71.3551,69.187,106.246,112.422,92.9743,93.0852,19.3365,50.1476,18.6312,34.0732,40.8755,45.3995,23.4705,35.4382,30.6053,49.9652,33.7248,72.0818,8.7707,44.4285,31.6024,68.5127,10.4384,29.3163,32.6392,63.1121,58.1227,0.1226,0.1008
2012,2012 Memphis,H. First Round,1,1,8,68.2042,66.8618,109.124,114.7,91.1259,92.1444,22.5554,54.0021,18.6534,30.4471,41.3376,43.4447,20.6235,32.0528,38.3033,53.8905,36.2035,71.7197,14.6051,41.9523,31.1774,69.5302,8.7896,26.9089,31.0026,54.1265,50.5992,0.117,0.0889
2012,2012 Michigan,H. First Round,1,1,4,61.8189,59.5682,106.783,113.975,99.6232,95.8679,18.1066,53.4282,17.6203,28.4863,28.6461,49.0105,20.0675,30.506,30.2096,54.0062,35.1316,72.4138,5.8362,47.2125,35.0877,71.869,8.6368,44.1604,33.1781,53.3079,50.1348,0.0788,0.0901
2012,2012 Michigan St.,F.Sweet 16,3,2,1,66.0777,63.9032,108.631,115.088,89.3821,86.2697,28.8179,52.7101,19.7582,36.3753,37.7921,43.3115,19.3862,26.887,34.3261,52.1262,36.1664,69.8684,12.4013,42.4171,29.9301,70.4412,7.476,27.4988,36.0929,59.0625,52.4634,0.1095,0.0955
2012,2012 Mississippi Valley St.,H. First Round,1,1,16,70.4544,67.9152,97.1241,98.6794,97.5394,105.054,-6.3745,46.321,20.5765,33.2084,34.963,49.541,23.5694,32.4481,42.0626,44.8718,32.4324,64.4068,7.0161,45.8065,38.0719,65.4685,11.2981,38.3704,33.0454,55.5419,53.1835,0.1247,0.0869
2012,2012 Missouri,H. First Round,1,1,2,67.0094,64.7708,119.558,124.486,97.6986,97.8055,26.6802,57.9692,15.3932,30.5238,37.5321,50.1022,21.6105,32.1883,27.3006,56.9536,39.7558,76.5753,7.1746,47.855,36.755,67.603,7.6159,37.892,30.8793,57.5943,51.7837,0.1222,0.0776
2012,2012 Montana,H. First Round,1,1,13,66.8655,63.555,106.065,103.543,92.6097,95.6693,7.87347,52.5268,18.4889,27.728,39.6083,45.2889,22.056,31.7681,39.0704,50.3676,38.1818,71.7703,9.8754,43.3274,33.3333,69.9357,10.386,31.2697,29.397,55.4953,44.6345,0.1075,0.0844
2012,2012 Murray St.,G.Second Round,2,1,6,66.7636,64.2846,110.289,110.21,92.4694,95.1414,15.069,53.5441,20.8622,34.3116,45.2746,45.6347,24.2061,34.372,34.7368,50.4425,39.5264,72.2144,10.9694,46.3435,29.1572,66.8449,7.9646,35.0575,27.1827,50.274,46.3596,0.1198,0.0968
2012,2012 New Mexico,G.Second Round,2,1,5,67.1573,65.0743,107.652,110.405,88.6402,90.4523,19.9522,52.7687,20.0992,34.3863,38.7622,44.3994,21.2502,27.7236,31.4935,50.4745,37.7745,71.2885,9.6365,43.1107,31.1278,67.8694,6.9888,37.0793,35.9848,64.8873,53.2775,0.1018,0.0872
2012,2012 New Mexico St.,H. First Round,1,1,13,71.3124,69.1013,108.125,109.141,95.185,97.4887,11.6518,50.9635,20.8473,40.6923,51.9271,48.2952,20.3905,29.4551,32.7735,51.5193,32.839,66.4995,10.4522,48.1097,32.4675,66.4596,7.7348,24.5833,31.3486,51.6093,53.7102,0.0947,0.0851
2012,2012 Norfolk St.,G.Second Round,2,1,15,69.1819,66.0683,99.7367,99.5279,95.81,101.974,-2.44646,49.4361,21.1062,33.3189,42.4275,46.392,19.5743,33.0508,37.2569,50.471,31.4626,65.9494,12.098,46.0949,31.3272,67.4451,8.2418,31.5789,33.1627,49.1546,47.5776,0.0911,0.094
2012,2012 North Carolina,D. Elite Eight,4,2,1,73.5882,70.0151,111.181,117.11,91.2598,90.8369,26.2727,49.7776,16.3957,39.6143,37.2826,45.0226,18.3056,27.1992,21.7606,49.6566,33.4483,68.2213,13.9579,43.4672,31.9026,68.0529,6.8146,23.4533,35.4587,58.1129,46.4995,0.0933,0.0858
2012,2012 North Carolina St.,F.Sweet 16,3,2,11,68.5876,66.3856,106.777,111.847,98.7679,98.7065,13.1406,50.4217,18.7091,35.8044,36.2699,47.0561,18.59,30.8715,32.1028,49.3976,35.5476,70.4134,10.4895,45.6643,33.2394,70.8879,8.3703,26.1012,33.1776,59.0583,47.8065,0.0989,0.0945
2012,2012 Notre Dame,H. First Round,1,1,7,62.497,59.5561,104.73,110.251,97.0725,96.0393,14.2112,49.5278,16.1713,30.4194,37.3889,45.7636,17.3936,32.1595,25.5753,49.3392,33.2331,70.4309,8.2789,45.2433,31.4019,70.5521,8.6344,36.9444,27.9812,63.6364,53.2238,0.0832,0.0874
2012,2012 Ohio,F.Sweet 16,3,2,13,67.6514,65.5881,103.565,105.736,92.5098,94.9527,10.7829,48.9466,19.4133,33.9029,36.2567,47.1026,26.4087,34.5002,42.4945,47.6948,33.9719,69.0541,8.1336,48.2877,29.9689,71.4286,10.0159,38.3635,35.5408,53.9261,53.6328,0.1407,0.0882
2012,2012 Ohio St.,C. Final Four,5,3,2,67.2467,65.7505,110.99,117.705,88.3204,87.8032,29.9016,52.0946,17.5483,35.8549,38.1081,46.4338,22.4526,25.1056,29.0636,52.8651,33.3333,70.922,9.3214,45.1902,32.5,69.9499,7.2089,26.8919,34.9345,53.737,47.2619,0.1077,0.0736
2012,2012 Purdue,G.Second Round,2,1,10,65.5121,63.7048,110.206,116.142,100.941,100.148,15.9933,51.0649,13.5953,31.3036,34.1258,49.9465,19.466,31.2028,33.7968,47.7883,37.7158,65.6023,8.8567,49.1143,34.3949,69.9367,9.0047,37.2957,33.5829,52.8684,52.5424,0.0998,0.0605
2012,2012 Saint Louis,G.Second Round,2,1,9,63.9496,61.301,107.991,111.629,89.0257,91.0501,20.5785,51.7674,17.9154,31.1914,35.5188,45.1265,22.9794,28.3446,37.1993,50,36.5625,71.9101,7.9602,44.3615,31.5663,72.1393,10.5027,36.488,25.6015,56.89,43.5435,0.1084,0.0822
2012,2012 Saint Mary's,H. First Round,1,1,7,64.9577,62.3728,112.819,114.424,96.5194,98.8981,15.5262,53.2506,18.1465,35.8729,38.8889,48.4226,18.3453,26.1768,29.1071,54.9038,33.7423,73.1003,7.4044,46.0537,36.5854,67.6892,7.5962,38.5343,26.8452,59.7977,49.3844,0.1029,0.088
2012,2012 San Diego St.,H. First Round,1,1,6,67.4402,65.1097,102.874,107.254,93.9885,94.7608,12.4935,50.084,18.7791,30.8442,35.7783,47.0215,18.7791,26.9569,28.8472,49.84,33.7687,70.4225,6.3302,45.0813,33.6957,69.9809,8.08,30.0112,35.5212,48.6318,52.0161,0.0791,0.0809
2012,2012 South Dakota St.,H. First Round,1,1,14,66.7707,64.332,113.407,113.756,98.6655,102.043,11.7129,53.7269,15.8828,30.371,39.6083,49.9726,19.296,28.754,29.7919,50.7867,39.049,72.6648,4.8115,50.4411,32.6425,68.9338,7.4301,37.7584,31.7087,54.108,49.3888,0.0974,0.0837
2012,2012 South Florida,G.Second Round,2,1,12,60.3688,57.9277,96.7684,102.792,94.1597,91.3144,11.4773,48.3284,22.6221,33.9981,34.1349,44.098,18.6692,30.6329,32.3497,49.0295,31.1538,70.9622,10.2796,43.1743,30.6897,70.568,9.8734,30.4985,32.294,54.3742,56.1878,0.0933,0.1167
2012,2012 Southern Miss,H. First Round,1,1,9,65.0437,63.0961,106.074,111.225,99.0832,99.9599,11.2651,46.2473,16.3102,35.8403,39.9028,50.4297,21.2269,28.3217,40.6384,43.1889,35.5357,73.613,7.9965,49.1213,35.6415,72.5076,11.9969,30.2376,30.1412,45.1783,49.0463,0.0898,0.0723
2012,2012 St. Bonaventure,H. First Round,1,1,14,65.5378,62.409,106.567,110.138,97.9533,98.5497,11.5887,50.8002,21.6502,37.1047,42.0865,47.0981,19.1283,30.1276,37.2606,50.3804,34.5238,76.0563,11.5152,46.2338,32.5704,71.3396,7.4387,29.8755,32.9658,57.6623,54.3811,0.0885,0.1052
2012,2012 Syracuse,D. Elite Eight,4,2,1,66.6904,64.1527,111.423,116.026,90.8197,90.5173,25.5085,52.064,15.9496,36.1474,32.885,44.2103,24.4807,39.1976,30.9593,51.9489,34.8802,69.8166,19.3622,42.5209,31.4592,67.6056,6.7204,30.9833,36.1919,56.0636,62.5157,0.1393,0.0804
2012,2012 Temple,H. First Round,1,1,5,68.5678,65.2739,108.984,114.086,99.8554,98.5508,15.5352,53.1046,18.3015,31.5989,34.1503,48.3288,19.434,31.8777,33.1536,50.1585,39.7213,71.9298,10.1285,47.2411,34.0226,70.2439,8.7163,31.2636,28.6792,57.259,47.7667,0.1042,0.0829
2012,2012 Texas,H. First Round,1,1,11,67.6226,64.1535,107.097,113.26,98.0521,96.748,16.5122,48.4951,18.6769,37.9661,42.5532,46.9119,20.0733,34.0102,41.4608,48.19,32.7787,73.2927,9.6899,44.5736,34.7902,67.7461,8.6727,31.1884,30.7197,50.1196,48.9664,0.1008,0.086
2012,2012 UNC Asheville,H. First Round,1,1,16,70.6746,67.7396,110.746,109.605,101.613,104.64,4.96548,52.6486,19.1789,32.9152,48.0871,51.3009,22.1224,35.1451,36.3122,52.758,34.9565,77.3562,5.8009,50.7359,34.9103,66.6667,9.4306,33.8434,34.6719,59.9496,57.75,0.1127,0.0957
2012,2012 UNLV,H. First Round,1,1,6,69.7249,67.7911,106.341,109.975,93.654,93.9097,16.0655,52.6985,19.2776,32.467,35.3399,46.3061,21.3001,29.9713,33.9842,51.2319,36.6667,67.9883,12.883,44.3048,33.6013,67.7019,6.7969,38.9206,32.8232,65.0342,49.5472,0.1179,0.0895
2012,2012 Vanderbilt,G.Second Round,2,1,5,66.4462,63.9958,108.703,114.775,96.6557,94.4476,20.3275,54.0604,20.1716,32.6452,40.0833,46.91,18.9974,31.9559,28.5645,51.1957,38.7626,69.8701,10.3746,47.1902,30.8846,70.017,11.3375,41.2285,32.4574,51.7514,47.0383,0.0897,0.1053
2012,2012 VCU,G.Second Round,2,1,12,65.7543,64.298,103.222,107.166,90.0179,94.5327,12.6331,47.5502,17.4741,33.4475,36.2567,47.2454,27.29,33.9793,36.7279,45.9307,33.375,68.5135,10.4382,46.8526,32.1033,69.0909,11.9259,39.1965,30.1614,51.4934,46.9816,0.1604,0.0884
2012,2012 Vermont,H. First Round,1,1,16,63.736,61.3192,104.305,104.447,93.9008,100.224,4.2234,49.3204,19.5023,34.3003,37.3236,45.4946,19.7195,30.5556,33.2988,48.5947,34.0463,73.9496,6.4759,44.5783,31.675,67.8072,8.7278,29.3257,31.2273,56.0142,45.7216,0.096,0.0908
2012,2012 Virginia,H. First Round,1,1,10,61.5961,58.3843,101.817,106.186,86.8409,88.8224,17.3633,50.6662,18.7531,27.496,35.4061,44.7137,21.1992,25.6854,31.1517,51.1292,33.049,72.2222,8.1937,45.3445,28.932,63.4343,6.7751,29.7589,32.4103,54.6463,42.4528,0.1055,0.0978
2012,2012 West Virginia,H. First Round,1,1,10,65.9309,63.2691,105.415,111.599,98.4846,97.0738,14.5249,48.3281,19.2838,40.3758,38.6102,49.8073,20.1459,29.9954,31.2225,49.8873,29.8456,67.1177,6.7353,50.3962,32.3105,67.9012,8.2645,30.4598,30.5066,56.9212,50.5521,0.0953,0.1071
2012,2012 Western Kentucky,H. First Round,1,1,16,68.8829,66.9018,94.0697,98.1875,98.2616,101.022,-2.83435,44.3449,22.2635,33.8685,40.1228,47.4485,21.1876,32.4127,38.9175,43.6834,30.4688,68.75,10.1389,46.9444,32.6,71.7881,11.2633,32.7533,25.7732,50.065,49.1061,0.0807,0.0927
2012,2012 Wichita St.,H. First Round,1,1,5,67.6434,65.0878,112.528,116.963,91.7103,93.7271,23.2362,53.7705,17.9936,33.3333,34.5902,44.7545,18.5918,26.0385,32.7567,53.013,36.8771,75.0395,10.2649,43.7914,31.1644,68.6542,7.7362,32.8962,32.5893,53.1501,49.3671,0.0893,0.0819
2012,2012 Wisconsin,F.Sweet 16,3,2,4,59.496,57.0497,106.658,111.961,88.1971,88.662,23.2991,50.1067,15.0532,30.6381,30.6667,42.4684,18.158,27.7215,29.7966,46.5455,36.7742,73.913,9.1304,41.9565,29.385,68.2657,7.6364,41.3333,24.1341,53.7014,40.3955,0.0851,0.0724
2012,2012 Xavier,F.Sweet 16,3,2,10,68.2817,65.9384,102.486,107.588,97.7757,95.9824,11.6059,49.7229,18.4425,31.9659,41.2594,45.6089,18.4425,30.0691,35.5167,48.7197,35.1297,69.475,10.1733,45.5162,30.5177,74.0437,8.558,25.2393,35.6138,52.1691,58.2126,0.0881,0.0947
2013,2013 Akron,H. First Round,1,1,12,66.6607,64.6243,106.661,107.801,92.3323,94.0583,13.7427,51.052,20.7799,37.5912,36.9878,44.5449,20.177,30.4233,34.935,52.0906,32.8267,64.0719,14.3429,42.7083,32.6296,71.521,8.2753,36.4341,29.4517,57.7396,50.2134,0.1034,0.1053
2013,2013 Albany,H. First Round,1,1,15,62.7885,61.1481,102.015,102.346,95.7794,101.191,1.15535,49.6281,21.2262,31.6804,40.0458,48.3225,19.8655,28.2476,27.8139,46.7178,37.0435,73.7143,5.8775,47.5993,33.125,65.5642,10.1449,32.8947,34.632,51.774,46.6328,0.0871,0.0962
2013,2013 Arizona,F.Sweet 16,3,2,6,67.0357,64.9417,108.948,114.263,94.7472,93.7326,20.5305,52.4832,19.5196,34.9955,37.3513,46.5951,19.8179,26.6611,32.9492,50.5795,37.1034,74.9307,10.1515,43.4091,35.8234,71.0652,9.2715,37.5065,30.8539,54.0909,49.2347,0.0997,0.0916
2013,2013 Belmont,H. First Round,1,1,11,68.2213,65.3017,112.45,111.598,94.4447,95.8476,15.7507,56.5029,19.5754,29.6566,32.7746,47.9758,24.9527,34.2427,36.9789,56.9231,37.2464,73.3686,7.8394,46.6539,33.4975,70.5882,11.7308,39.8844,36.7976,56.6549,53.4682,0.1382,0.0958
2013,2013 Boise St.,H. First Round,1,1,13,66.2935,64.2697,107.066,113.2,100.03,98.0999,15.1001,51.7502,18.3708,30.2686,33.7357,51.4229,19.977,24.3983,42.2237,48.3721,38.6598,74.5975,5.1742,51.0032,34.7518,71.0031,8.3721,35.1237,37.3263,50.0671,56.4065,0.0979,0.0898
2013,2013 Bucknell,H. First Round,1,1,11,62.5074,60.9891,107.665,107.882,92.2643,94.4384,13.4434,49.6011,15.0621,29.3019,35.6695,42.5332,14.0935,24.2604,29.3695,48.2681,35.8314,74.6006,10.7114,41.0871,30.5206,70.8098,5.7229,24.3305,30.8075,55.7935,48.538,0.0542,0.0731
2013,2013 Butler,G.Second Round,2,1,6,64.5681,62.5561,105.585,110.071,97.8349,95.2626,14.8086,50.6944,20.1601,35.9043,38.3547,46.6898,17.387,26.3291,36.1452,50.2496,34.3284,69.6379,6.6718,45.3221,33.2162,70.4579,9.2346,35.7906,30.3791,53.4772,48.3333,0.088,0.1012
2013,2013 California,G.Second Round,2,1,12,66.3518,63.887,101.459,107.434,96.5891,94.7044,12.7298,48,18.9316,32.5225,31.2,44.2559,16.7979,30.6954,32.4804,48.8128,30.2483,71.453,11.3821,41.6851,33.6299,68.8103,7.1927,23.6267,29.3473,56.1825,51.1288,0.0872,0.089
2013,2013 Cincinnati,H. First Round,1,1,10,65.0249,62.2632,100.726,105.794,90.7086,90.2087,15.5856,46.1538,19.3702,38.7302,35.4559,43.3009,20.2222,29.8374,32.7391,45.4619,31.5501,64.6552,16.1365,42.2808,30.427,66.5017,8.752,37.137,30.362,52.4652,53.7709,0.1076,0.0879
2013,2013 Colorado,H. First Round,1,1,10,65.7147,63.0028,101.747,107.269,95.4937,92.4737,14.7956,48.3221,19.8768,33.6291,40.9396,45.9333,19.3765,30.4348,25.2868,46.9709,34.4294,68.5792,8.6207,44.7455,32,69.2784,10.1495,28.915,36.4964,42.3226,46.814,0.1046,0.1014
2013,2013 Colorado St.,G.Second Round,2,1,8,64.0443,62.9945,112.595,118.136,98.6876,97.9562,20.1795,49.1558,17.2276,41.4374,44.0632,48.6151,16.4745,23.1897,36.4109,48.4258,34.0637,71.0754,5.7745,47.1127,34.1121,69.5721,8.096,27.342,37.0456,50.4284,44.3383,0.0683,0.0814
2013,2013 Creighton,G.Second Round,2,1,7,65.0989,63.0944,115.805,119.389,97.0199,97.1644,22.2247,58.2094,18.9262,28.8184,34.2189,45.9257,16.1065,27.1007,26.1331,55.7018,41.3747,75.9317,6.6426,45.4874,31.2046,68.0812,7.807,39.4261,33.2208,64.6497,51.1243,0.0743,0.1017
2013,2013 Davidson,H. First Round,1,1,14,64.5703,63.2755,112.788,112.441,95.8001,101.27,11.1711,53.1196,17.0099,29.0196,38.9239,45.2803,18.7906,28.4697,36.3844,52,36.6071,79.5588,7.1318,44.2636,32.0961,72.327,8.8372,38.4659,26.2014,56.1491,41.2256,0.0862,0.0853
2013,2013 Duke,D. Elite Eight,4,2,2,68.6602,66.0764,114.451,119.646,95.1267,92.9223,26.724,53.8613,15.5918,28.7788,39.154,45.4634,20.4363,32.2706,32.7317,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729
2013,2013 Florida,D. Elite Eight,4,2,3,62.6458,60.6898,114.451,118.162,85.6828,86.1792,31.9831,55.2514,17.7846,34.1717,31.0602,43.3052,22.424,28.3902,29.8893,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932
2013,2013 Florida Gulf Coast,F.Sweet 16,3,2,15,69.1954,66.6594,103.586,103.304,95.8325,99.9512,3.35293,51.5813,20.9969,32.5123,35.1908,46.9322,22.1407,32.8937,32.7066,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017
2013,2013 Georgetown,H. First Round,1,1,2,62.0415,59.9536,102.315,107.747,88.4906,85.5846,22.1624,51.1063,20.0543,30.3681,36.8162,42.9958,22.3702,30.9502,35.2941,50.2291,35.2612,67.9466,11.2948,41.4141,30.7143,66.6667,9.6242,32.9441,33.96,64.3148,56.6613,0.1183,0.0995
2013,2013 Gonzaga,G.Second Round,2,1,1,65.0641,62.4727,117.92,120.831,91.5809,91.8845,28.9467,54.9277,17.2137,37.7841,40.8141,44.9189,20.8376,29.7976,29.9459,55.0078,36.5025,70.9974,8.0318,42.1006,32.9149,67.87,8.6072,31.5479,38.7568,54.6841,47.6858,0.1205,0.0965
2013,2013 Harvard,G.Second Round,2,1,14,63.8389,62.4831,106.623,108.139,99.3506,101.233,6.90592,54.3097,20.8058,25.6188,49.5983,49.1591,20.8592,31.4317,31.2419,51.5487,39.7849,72.6068,10.4788,48.8708,33.2574,72.4638,10.177,33.9664,28.3959,57.2965,49.4905,0.1115,0.0982
2013,2013 Illinois,G.Second Round,2,1,7,65.6028,64.2338,104.028,110.496,99.3959,95.3564,15.1395,47.5802,17.4387,33.2409,31.0124,48.5938,21.6676,33.5827,36.344,47.4576,31.8343,72.293,11.3523,47.0785,34.255,70.5357,8.9831,41.7284,35.2082,42.4608,53.3672,0.1033,0.0859
2013,2013 Indiana,F.Sweet 16,3,2,1,67.5189,65.7072,117.425,122.482,92.2932,92.5582,29.9242,54.7692,19.2283,38.968,45.865,43.9923,20.9128,31.2866,26.9507,52.024,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941
2013,2013 Iona,H. First Round,1,1,15,70.2011,68.6813,112.06,114.644,104.874,106.791,7.85234,52.113,17.0869,32.7801,32.716,51.5602,19.3245,33.4133,32.1171,50.412,36.7056,78.0842,7.4429,49.0789,37.4656,66.8161,11.0112,36.6097,34.8536,54.7071,56.0768,0.0903,0.0765
2013,2013 Iowa St.,G.Second Round,2,1,10,70.2898,67.5365,111.897,116.863,99.802,100.569,16.2941,53.766,18.4994,34.1977,32.9702,48.0491,18.5799,28.5381,32.7071,51.8955,37.4459,73.1322,7.0087,48.7717,31.0694,72.3122,8.5088,43.7707,33.3333,58.2121,53.8202,0.0897,0.0929
2013,2013 James Madison,H. First Round,1,1,16,64.3338,62.5026,100.486,99.5556,98.9792,101.23,-1.67462,47.5786,17.2442,29.5547,36.7852,48.7131,21.0714,31.16,39.2493,46.23,33.5987,69.888,13.5069,46.9487,34.7484,69.5355,8.4539,32.3545,34.1019,51.7115,57.0175,0.117,0.0821
